"filename", "language", "Markdown", "PHP", "HTML", "JSON", "XML", "JavaScript", "CSS", "SCSS", "YAML", "comment", "blank", "total"
"/Users/macbook/fsadalab/public/fonts/vendor/@fortawesome/fontawesome-free/webfa-regular-400.svg", "XML", 0, 0, 0, 0, 801, 0, 0, 0, 0, 0, 1, 802
"/Users/macbook/fsadalab/public/fonts/vendor/@fortawesome/fontawesome-free/webfa-solid-900.svg", "XML", 0, 0, 0, 0, 5028, 0, 0, 0, 0, 0, 1, 5029
"/Users/macbook/fsadalab/public/img/bell-regular.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/Users/macbook/fsadalab/public/index.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 0, 30, 12, 56
"/Users/macbook/fsadalab/public/js/app.js", "JavaScript", 0, 0, 0, 0, 0, 88150, 0, 0, 0, 27285, 19865, 135300
"/Users/macbook/fsadalab/public/mix-manifest.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/macbook/fsadalab/resources/css/app.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/macbook/fsadalab/resources/js/app.js", "JavaScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 13, 25, 73
"/Users/macbook/fsadalab/resources/js/assert/AssertionError.js", "JavaScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"/Users/macbook/fsadalab/resources/js/assert/index copy.js", "JavaScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 6
"/Users/macbook/fsadalab/resources/js/assert/index.js", "JavaScript", 0, 0, 0, 0, 0, 108, 0, 0, 0, 1, 25, 134
"/Users/macbook/fsadalab/resources/js/bootstrap.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 23, 11, 42
"/Users/macbook/fsadalab/resources/js/components/Farm/TerrainsOfFarm.vue", "HTML", 0, 0, 112, 0, 0, 0, 0, 0, 0, 8, 36, 156
"/Users/macbook/fsadalab/resources/js/components/GoogleMaps/MapCreateTerrain.vue", "HTML", 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 83, 360
"/Users/macbook/fsadalab/resources/js/components/GoogleMaps/MapLoaderTerrains.vue", "HTML", 0, 0, 197, 0, 0, 0, 0, 0, 0, 3, 76, 276
"/Users/macbook/fsadalab/resources/js/components/Login.vue", "HTML", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 39, 160
"/Users/macbook/fsadalab/resources/js/components/NoDataContainer.vue", "HTML", 0, 0, 38, 0, 0, 0, 0, 0, 0, 2, 29, 69
"/Users/macbook/fsadalab/resources/js/components/UiModal.vue", "HTML", 0, 0, 84, 0, 0, 0, 0, 0, 0, 5, 20, 109
"/Users/macbook/fsadalab/resources/js/directives/permission.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 5, 15
"/Users/macbook/fsadalab/resources/js/lang/index.js", "JavaScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"/Users/macbook/fsadalab/resources/js/lang/translations/vue-i18n-locales.generated.js", "JavaScript", 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 1, 143
"/Users/macbook/fsadalab/resources/js/layouts/Footer.vue", "HTML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 1, 5, 34
"/Users/macbook/fsadalab/resources/js/layouts/Header.vue", "HTML", 0, 0, 60, 0, 0, 0, 0, 0, 0, 41, 13, 114
"/Users/macbook/fsadalab/resources/js/layouts/MainApp.vue", "HTML", 0, 0, 44, 0, 0, 0, 0, 0, 0, 13, 8, 65
"/Users/macbook/fsadalab/resources/js/layouts/TopNavBar.vue", "HTML", 0, 0, 72, 0, 0, 0, 0, 0, 0, 10, 18, 100
"/Users/macbook/fsadalab/resources/js/layouts/TopNavBarUser.vue", "HTML", 0, 0, 69, 0, 0, 0, 0, 0, 0, 17, 28, 114
"/Users/macbook/fsadalab/resources/js/libs/TODELETEApi.js", "JavaScript", 0, 0, 0, 0, 0, 28, 0, 0, 0, 8, 6, 42
"/Users/macbook/fsadalab/resources/js/mixins/index.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 4, 10
"/Users/macbook/fsadalab/resources/js/mixins/userPermissions.js", "JavaScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 5, 15
"/Users/macbook/fsadalab/resources/js/pages/Auth/PasswordReset/PasswordReset.vue", "HTML", 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 20, 107
"/Users/macbook/fsadalab/resources/js/pages/Auth/Register/Register.vue", "HTML", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 17, 114
"/Users/macbook/fsadalab/resources/js/pages/Auth/index.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"/Users/macbook/fsadalab/resources/js/pages/Back/Company/Company.vue", "HTML", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 6, 56
"/Users/macbook/fsadalab/resources/js/pages/Back/Home/BackHome.vue", "HTML", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 15, 67
"/Users/macbook/fsadalab/resources/js/pages/Back/Permissions/Permissions.vue", "HTML", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 12, 101
"/Users/macbook/fsadalab/resources/js/pages/Back/Role/Role.vue", "HTML", 0, 0, 65, 0, 0, 0, 0, 0, 0, 27, 8, 100
"/Users/macbook/fsadalab/resources/js/pages/Back/Users/Users.vue", "HTML", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 11, 79
"/Users/macbook/fsadalab/resources/js/pages/Back/index.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 7
"/Users/macbook/fsadalab/resources/js/pages/Front/Account/Account.vue", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/macbook/fsadalab/resources/js/pages/Front/Company/Company.vue", "HTML", 0, 0, 145, 0, 0, 0, 0, 0, 0, 14, 54, 213
"/Users/macbook/fsadalab/resources/js/pages/Front/Crop/Crop.vue", "HTML", 0, 0, 226, 0, 0, 0, 0, 0, 0, 18, 54, 298
"/Users/macbook/fsadalab/resources/js/pages/Front/Farm/Farm.vue", "HTML", 0, 0, 142, 0, 0, 0, 0, 0, 0, 19, 49, 210
"/Users/macbook/fsadalab/resources/js/pages/Front/Farm/FarmCreate.vue", "HTML", 0, 0, 122, 0, 0, 0, 0, 0, 0, 8, 31, 161
"/Users/macbook/fsadalab/resources/js/pages/Front/Home/FrontHome.vue", "HTML", 0, 0, 59, 0, 0, 0, 0, 0, 0, 16, 19, 94
"/Users/macbook/fsadalab/resources/js/pages/Front/Plant/Plant.vue", "HTML", 0, 0, 220, 0, 0, 0, 0, 0, 0, 19, 70, 309
